,time,trackID,ERK_KTR,ndbErk,posx,posy,posz,meas.bin,ERK_KTR.resc,ERK_KTR.bin
2949,80,26,0.9122,0.0,2.88717327692651,-1.2874092261416,-4.12578760106845,0,0.0,0
2950,81,26,0.9303,0.0,3.00182014428631,-1.33359528807324,-4.0886060429162,0,0.0,0
2951,82,26,0.9206,0.0,3.07232873862331,-1.2594072546168,-3.86151082357676,0,0.0,0
2952,83,26,0.9222,0.0,3.15250539883477,-1.15214654689415,-3.43545102081822,0,0.0,0
2953,84,26,0.904,0.0,3.3128709760495,-1.07808813232698,-3.12741781824621,0,0.0,0
2954,85,26,0.9209,0.0,3.54909455576797,-1.04497935920261,-3.13500614811847,0,0.0,0
2955,86,26,0.9305,0.091914892,3.84142692037264,-1.04197773084204,-3.21589409976792,0,0.005800000000000027,0
2956,87,26,0.928,0.134468079,4.10919701026467,-1.05946498964492,-3.24018884422947,0,0.008299999999999974,0
2957,88,26,0.9336,0.187234044,4.2425939247434,-1.07243626461001,-3.17124577107709,0,0.011399999999999966,0
2958,89,26,0.944,0.364255309,4.29410443649258,-1.06227293450069,-2.99430203543019,1,0.02179999999999993,0
2959,90,26,0.9483,0.364255309,4.35648678515968,-1.06765277874645,-2.71254007334083,1,0.02179999999999993,0
2960,91,26,0.932,0.159999996,4.41442463839914,-1.12474036373429,-2.33503691155216,0,0.009800000000000031,0
2961,92,26,0.9291,0.159999996,4.40661166249987,-1.16436027183003,-2.00066773279351,0,0.009800000000000031,0
2962,93,26,0.9425,0.110638298,4.39094676207344,-1.15411700662179,-1.77282150981216,0,0.006900000000000017,0
2963,94,26,0.9286,0.095319152,4.44466521766153,-1.14780100647128,-1.57617548461145,0,0.005599999999999938,0
2964,95,26,0.9252,0.087659575,4.53708978953631,-1.12376616937879,-1.40170195339485,0,0.005599999999999938,0
2965,96,26,0.939,0.223829791,4.62175510717739,-1.03948089467622,-1.24286571418862,0,0.013299999999999979,0
2966,97,26,0.9372,0.223829791,4.6789707357152,-0.928995243463054,-1.09224840364524,0,0.013299999999999979,0
2967,98,26,0.9334,0.206808507,4.7091801533156,-0.903631800123056,-0.94486844004035,0,0.013299999999999979,0
2968,99,26,0.9435,0.107234046,4.70951100628534,-1.02255566473984,-0.752309012343027,0,0.007199999999999984,0
2969,100,26,0.933,0.248510644,4.70224394966839,-1.14522076692427,-0.559195543953695,0,0.014899999999999913,0
2970,101,26,0.9429,0.248510644,4.70530574471653,-1.15277776164693,-0.418143333820152,0,0.014899999999999913,0
2971,102,26,0.9537,0.362553179,4.6838143216675,-1.12757656756202,-0.296612166241608,1,0.02189999999999992,0
2972,103,26,0.9499,0.427234054,4.58938830449004,-1.16820639020668,-0.188214532277333,1,0.025699999999999945,0
2973,104,26,0.9555,0.362553179,4.36432887469362,-1.29300263574684,-0.136254245023957,1,0.02189999999999992,0
2974,105,26,0.9428,0.237446815,4.0034257813802,-1.51268623614175,-0.10004468898709,0,0.014799999999999924,0
2975,106,26,0.9414,0.209361702,3.65095253054448,-1.73546649410597,0.044729541014773,0,0.013399999999999967,0
2976,107,26,0.9212,0.0,3.46401297091108,-1.89331582116931,0.284292797907979,0,0.0,0
2977,108,26,0.9138,0.0,3.40321049126755,-2.00855337596059,0.398980198150313,0,0.0,0
2978,109,26,0.9161,0.0,3.3481167862769,-2.10948668036545,0.418026461718511,0,0.0,0
2979,110,26,0.9112,0.0,3.26088717089888,-2.15125466919653,0.513520083470731,0,0.0,0
2980,111,26,0.9172,0.0,3.16248778944063,-2.05916083951844,0.62285023519735,0,0.0,0
2981,112,26,0.9142,0.0,3.0716316501711,-1.86470260108943,0.636404513944129,0,0.0,0
2982,113,26,0.9101,0.0,2.99238766710688,-1.70418087848816,0.65043035006376,0,0.0,0
2983,114,26,0.9141,0.0,2.94226071155614,-1.64431987744213,0.83073256885897,0,0.0,0
2984,115,26,0.9088,0.0,2.92516351911215,-1.61911445578654,1.20090465221965,0,0.0,0
2985,116,26,0.9095,0.0,2.87038291020546,-1.60233435181619,1.6936910990894,0,0.0,0
2986,117,26,0.9138,0.0,2.72329781165467,-1.60435423561888,2.23724850327751,0,0.0,0
2987,118,26,0.9239,0.0,2.47821230399856,-1.59298647383255,2.6793191983754,0,0.0048000000000000265,0
2988,119,26,0.919,0.398297876,2.05738688489261,-1.4242216161547,2.63866444057614,1,0.009700000000000042,0
2989,120,26,0.9262,0.0,1.23657227981492,-0.557374581565028,1.41457525956142,0,0.0121,0
2990,121,26,0.9496,0.0,0.0685796580135971,1.27215019833541,-0.829794305333368,0,0.035800000000000054,0
2991,122,26,0.9697,0.46638298,-0.777667876167371,2.82555279043817,-2.15962760721742,1,0.04700000000000004,0
2992,123,26,0.9608,0.527659595,-0.916799392353092,3.05421799538351,-1.65752511299516,1,0.05620000000000003,0
2993,124,26,0.9663,0.47148937,-0.730363547934348,2.75557481323866,-0.691128112600905,1,0.05159999999999998,0
2994,125,26,0.9611,0.532765985,-0.565241287554108,2.59982586256862,-0.0765334410615716,1,0.05159999999999998,0
2995,1,27,0.8384,0.0,10.3703740695896,16.058185142632,-0.809502247183635,0,0.0,0
2996,2,27,0.8799,0.0,10.4050510738238,15.525194455229,-0.720278640751032,0,0.0043000000000000815,0
2997,3,27,0.8727,0.0,10.4445219628043,15.2272127161641,-1.11487510963142,0,0.0037000000000000366,0
2998,4,27,0.8656,0.0,10.50084677881,15.154906441135,-1.51430210714206,0,0.0,0
2999,5,27,0.869,0.0,10.5568249551236,15.0416902880543,-1.75502705775299,0,0.0,0
3000,6,27,0.8847,0.009864816,10.6872798635229,14.8655486910223,-1.90119343276823,0,0.012700000000000045,0
3001,7,27,0.8916,0.0,10.8720054884807,14.7859530249229,-1.81427158540568,0,0.01200000000000001,0
3002,8,27,0.872,0.0,10.9329634595591,14.8806950687526,-1.652677294076,0,0.0,0
3003,9,27,0.8663,0.0,10.8954929932529,15.0468078240714,-1.6511227243313,0,0.0,0
3004,10,27,0.8794,0.0,10.835160251312,15.1191589133458,-1.82825538610941,0,0.0,0
3005,11,27,0.8684,0.0,10.6911603083841,15.0645320374751,-2.13112923963668,0,0.0,0
3006,12,27,0.8877,0.0,10.5271535544168,15.0179853396482,-2.32054429510944,0,0.0,0
3007,13,27,0.8775,0.000730727,10.5364579589856,15.032852375235,-2.1941614644136,0,0.006599999999999939,0
3008,14,27,0.8865,0.0,10.6180356144783,15.0192478914603,-2.10962051539702,0,0.0,0
3009,15,27,0.8718,0.0,10.6682207172942,14.9438596747018,-2.29996087880528,0,0.0043999999999999595,0
3010,16,27,0.8864,0.0,10.7052985862724,14.8457674809217,-2.59761768245177,0,0.0004999999999999449,0
3011,17,27,0.8852,0.0,10.7638851242002,14.8130249347436,-2.72039042238174,0,0.0016999999999999238,0
3012,18,27,0.8916,0.023383267,10.8436599921639,14.7833638476114,-2.63042692612445,0,0.0045000000000000595,0
3013,19,27,0.8897,0.023383267,10.8751869454469,14.6471747934224,-2.5777905104588,0,0.0033000000000000806,0
3014,20,27,0.882,0.0,10.882752759677,14.5140754270272,-2.55773488741647,0,0.0,0
3015,21,27,0.8808,0.0,10.8679285968314,14.5560145427757,-2.42100184311271,0,0.0,0
3016,22,27,0.8726,0.0,10.8011931379587,14.7421658292173,-2.2681267771069,0,0.0,0
3017,23,27,0.8799,0.0,10.7793591801568,14.8948878270979,-2.20359583017983,0,0.0,0
3018,24,27,0.8865,0.0,10.9097607940416,14.9270291487177,-2.11731850989929,0,0.0,0
3019,25,27,0.8933,0.0,11.0627275083786,14.8423918367467,-2.08089067147604,0,0.0,0
3020,26,27,0.8951,0.006576544,11.0804527944675,14.7345521265964,-2.13257815166943,0,0.0,0
3021,27,27,0.8989,0.013883814,11.0776876304624,14.743182063792,-2.10719144220222,0,0.0,0
3022,28,27,0.9088,0.036170989,11.1546670131964,14.8566712045914,-2.02288999643897,0,0.0,0
3023,29,27,0.9193,0.03836317,11.1805323182526,14.9545437158984,-2.08211577125943,0,0.0039000000000000146,0
3024,30,27,0.9272,0.055535257,11.0989766875745,14.9887089448436,-2.33111228824208,0,0.011800000000000033,0
3025,31,27,0.9289,0.065765433,11.0049458466444,15.0180958151753,-2.6527319207784,0,0.009599999999999942,0
3026,32,27,0.946,0.190719768,10.9600813877806,15.2096202146943,-2.78502330579869,0,0.0260999999999999,0
3027,33,27,0.9469,0.197296306,10.9041412098895,15.5287728638902,-2.73199361778053,0,0.026999999999999913,0
3028,34,27,0.9642,0.258677393,10.8734063581788,15.6431462488667,-2.76445561969448,1,0.03539999999999999,0
3029,35,27,0.9553,0.323712081,11.1087199774239,15.495307351849,-2.75546138695912,1,0.03909999999999991,0
3030,36,27,0.9669,0.343441725,11.4385518358495,15.3568735405767,-2.65000099348135,1,0.04179999999999995,0
3031,37,27,0.9734,0.343441725,11.5934439303181,15.3360390203182,-2.61384537265224,1,0.04179999999999995,0
3032,38,27,0.962,0.390938997,11.6669078249966,15.2631605044888,-2.68101044235595,1,0.04830000000000001,0
3033,39,27,0.99,0.303251743,11.7362225718456,15.1180501218154,-2.76006360882603,1,0.0383,0
3034,40,27,0.9634,0.288637191,11.8264118118936,15.0732877954953,-2.73969037521712,1,0.0383,0
3035,41,27,0.9589,0.284252822,11.6918667207339,15.1174835065463,-2.96101442227738,1,0.0383,0
3036,42,27,0.9804,0.262331009,11.4126286743789,15.2254040812482,-3.2919888608951,1,0.03379999999999994,0
3037,43,27,0.9514,0.469857514,11.317311159934,15.2750682484905,-3.45780250484781,1,0.03589999999999993,0
3038,44,27,0.961,0.254658371,11.2482218646817,15.1147776286979,-3.82639043725931,1,0.03289999999999993,0
3039,45,27,0.958,0.218852758,11.1892100816164,15.0467287450271,-4.02564348012037,0,0.03289999999999993,0
3040,46,27,0.9381,0.055169895,11.2523581948237,15.2706408340241,-3.70857587511348,0,0.013000000000000012,0
3041,47,27,0.9287,0.008403362,11.2702822429925,15.5107355527592,-3.49871026368676,0,0.008700000000000041,0
3042,48,27,0.9345,0.0,11.2478636896237,15.6123596993996,-3.62195901214291,0,0.0014999999999999458,0
3043,49,27,0.9247,0.295944452,11.3870877910591,15.7189738142844,-3.60403182033416,1,0.0,0
3044,50,27,0.9283,0.264523208,11.4193680673971,15.6484530833717,-3.85462144927259,1,0.0,0
3045,51,27,0.9523,0.005115089,11.2303565195522,15.4259595901826,-4.49572830802702,0,0.006700000000000039,0
3046,52,27,0.9354,0.047131896,11.0951577441531,15.415776201298,-4.83385444340487,0,0.012700000000000045,0
3047,53,27,0.9416,0.0,11.0956175838539,15.6046909064961,-4.75531931866597,0,0.0009000000000000119,0
3048,54,27,0.9144,0.272561193,11.1165985849588,15.7420613748892,-4.71006324551227,1,0.0,0
3049,55,27,0.9154,0.0,11.0356918417821,15.5608477061271,-5.15053944722437,0,0.0,0
3050,56,27,0.9349,0.0,11.0807279790051,15.2569093734208,-5.44265147673937,0,0.0,0
3051,57,27,0.9199,0.0,11.3370755750535,15.1908778453971,-5.09535456386349,0,0.0,0
3052,58,27,0.9187,0.0,11.4062973167468,15.1994383912314,-5.02484576141676,0,0.0,0
3053,59,27,0.9251,0.0,11.2196590385804,15.155474511846,-5.57422399343486,0,0.0,0
3054,60,27,0.9315,0.0,11.1007839488925,15.2429598640713,-6.02600758405628,0,0.0,0
3055,61,27,0.9178,0.0,11.2973558202908,15.5909815849871,-5.69683359758301,0,0.0,0
3056,62,27,0.9154,0.0,11.6791294687121,16.0120258332988,-4.80381994234428,0,0.0,0
3057,63,27,0.9101,0.0,11.979055739904,16.2619326866943,-4.1221587561093,0,0.0,0
3058,64,27,0.9155,0.0,12.1621845197552,16.3426736809949,-3.8897554170596,0,0.0,0
3059,65,27,0.9124,0.0,12.2562878279449,16.3566770012918,-3.87433243470946,0,0.0,0
3060,66,27,0.9112,0.0,12.2060658920663,16.3393625976469,-3.95484539515886,0,0.0,0
3061,67,27,0.9258,0.189258307,11.9840276373608,16.2402531073647,-4.27547733844934,0,0.0,0
3062,68,27,0.9239,0.0,11.6281063395253,16.0007661428983,-5.05004079425845,0,0.0,0
3063,69,27,0.9322,0.0,11.3796826042662,15.7771850923032,-5.62859867480127,0,0.0,0
3064,70,27,0.9073,0.131530866,11.4510453345381,15.7298662213201,-5.15534761697254,0,0.0,0
3065,71,27,0.8985,0.0,11.4370160853485,15.627426990095,-4.30653549460241,0,0.0,0
3066,72,27,0.9594,0.177201316,11.1283101114883,15.3627348796257,-3.80853690612696,0,0.0343,0
3067,73,27,1.0064,0.523931324,10.8270962838473,15.0814210245641,-3.61683037045825,1,0.08129999999999993,0
3068,74,27,1.0379,0.755571783,10.6791655736722,14.8818300274522,-3.65060348405095,1,0.11399999999999999,1
3069,75,27,1.0655,0.965655804,10.6632829981035,14.7500571346562,-3.87283250709533,1,0.14159999999999984,1
3070,76,27,1.067,1.0,10.6937884670894,14.7165828922102,-4.17201325174164,1,0.14559999999999984,1
3071,77,27,1.0258,0.735842168,10.7406763524302,14.7994781380222,-4.37707866479427,1,0.1059,1
3072,78,27,1.0222,0.713920355,10.8937462468554,14.9016248771359,-4.31415374664969,1,0.10229999999999995,1
3073,79,27,1.0093,0.624040902,11.0335692708893,14.9548015173023,-4.12208307025901,1,0.09000000000000008,0
3074,80,27,0.9865,0.472049683,11.1465135626438,14.9521331545624,-4.07366597164232,1,0.06720000000000004,0
3075,81,27,0.9713,0.375593722,11.3182945021028,14.9766507379284,-4.02558990552131,1,0.052000000000000046,0
3076,82,27,0.9641,0.322981358,11.4597608225228,15.0663045040586,-3.73904866254682,1,0.04630000000000001,0
3077,83,27,0.9497,0.325173557,11.5445088627186,15.1450951925507,-3.39089228965197,1,0.04789999999999994,0
3078,84,27,0.9649,0.227621481,11.6414211948223,15.2412703002183,-3.28557436252646,0,0.0343,0
3079,85,27,0.9372,0.224333212,11.759256002416,15.3959054242004,-3.53262859460055,0,0.032299999999999995,0
3080,86,27,0.9477,0.179028139,11.8981033030384,15.5354123860456,-3.83101183352085,0,0.027900000000000036,0
3081,87,27,0.9403,0.19583486,12.0461550975623,15.5940512344365,-3.95977024182589,0,0.02980000000000005,0
3082,88,27,0.9422,0.192911953,12.1720955642866,15.5916884964556,-3.96370496156977,0,0.027900000000000036,0
3083,89,27,0.9162,0.050420169,12.2916703891163,15.5521707791976,-3.9078678603833,0,0.01200000000000001,0
3084,90,27,0.9193,0.027767628,12.4575951255181,15.5045712500164,-3.79711279304672,0,0.008900000000000019,0
3085,91,27,0.9058,0.0,12.6459816550343,15.5052166455448,-3.61751750548985,0,0.0,0
3086,92,27,0.8911,0.0,12.7111203793204,15.5449943765665,-3.49999388584028,0,0.0,0
3087,93,27,0.9095,0.0,12.6217222836442,15.5975644784365,-3.47729758347133,0,0.0,0
3088,94,27,0.892,0.0,12.5651238958109,15.6601130117838,-3.36125454571635,0,0.0,0
3089,95,27,0.8945,0.0,12.6845787166716,15.7124518926838,-3.13767757777899,0,0.0,0
3090,96,27,0.8986,0.0,12.8874367636483,15.7352854451952,-2.94301022243949,0,0.0,0
3091,97,27,0.8954,0.026671538,13.0399394846917,15.6839961654111,-2.81510061924826,0,0.0031999999999999806,0
3092,98,27,0.9009,0.043478262,13.1513579995365,15.5803044069453,-2.7039627503753,0,0.00550000000000006,0
3093,99,27,0.9023,0.043478262,13.2388050261596,15.5114641306836,-2.56604900667106,0,0.00550000000000006,0
3094,100,27,0.8936,0.0,13.2878097894453,15.4784928499766,-2.39265506346388,0,0.0,0
3095,101,27,0.877,0.0,13.3016288720035,15.4563241650354,-2.22169302832594,0,0.0,0
3096,102,27,0.8788,0.0,13.2629551524121,15.421781553092,-2.0807762041529,0,0.0,0
3097,103,27,0.8831,0.0,13.2155479453775,15.3433723859188,-1.93158042939053,0,0.0,0
3098,104,27,0.8829,0.0,13.1843160922524,15.1950516925606,-1.69715733705412,0,0.0,0
3099,105,27,0.894,0.0,13.0973818679141,14.9771595105505,-1.3423670588409,0,0.0,0
3100,106,27,0.8864,0.0,12.9582921227593,14.7404154677076,-0.974089284720539,0,0.0020000000000000018,0
3101,107,27,0.9043,0.0,12.9003650004932,14.5238426840744,-0.761597766560633,0,0.0,0
3102,108,27,0.8863,0.0,12.996953793427,14.345192371047,-0.64158695443967,0,0.0,0
3103,109,27,0.8885,0.0,13.1606827020813,14.2553678114841,-0.490106540779694,0,0.0,0
3104,110,27,0.8871,0.0,13.2741079596731,14.2563820479503,-0.344306015607288,0,0.0013999999999999568,0
